File Path	Display Name	Category (Forward Slash Separated)	Tags (Comma Separated)	Platform Extension	Language Extension
Art/Model/Item/it07/00/0018/it0700_0018_0.mesh	G. Veldian Hasta	Weapons/Gun Lance	it0700_0018_0.mesh,G. Veldian Hasta II,G. Lawful Bors		
Art/Model/Item/it07/00/0018/it0700_0018_1.chain2	G. Veldian Hasta (Shield) (Chain Physics)	Weapons/Gun Lance	it0700_0018_1.chain2,G. Veldian Hasta II,G. Lawful Bors		
Art/Model/Item/it07/00/0018/it0700_0018_1.mesh	G. Veldian Hasta (Shield)	Weapons/Gun Lance	it0700_0018_1.mesh,G. Veldian Hasta II,G. Lawful Bors		
Art/Model/Item/it07/00/0020/it0700_0020_0.mesh	Jin Dhatop	Weapons/Gun Lance	it0700_0020_0.mesh,Precipice Lohamata		
Art/Model/Item/it07/00/0020/it0700_0020_1.mesh	Jin Dhatop (Shield)	Weapons/Gun Lance	it0700_0020_1.mesh,Precipice Lohamata		
Art/Model/Item/it07/00/0023/it0700_0023_0.chain2	Paretic Gunlance (Chain Physics)	Weapons/Gun Lance	it0700_0023_0.chain2,Paretic Gunlance II,Paretic Gunlance III,Paretic Gunlance IV,Debilitating Torpor		
Art/Model/Item/it07/00/0023/it0700_0023_1.chain2	Paretic Gunlance (Shield) (Chain Physics)	Weapons/Gun Lance	it0700_0023_1.chain2,Paretic Gunlance II,Paretic Gunlance III,Paretic Gunlance IV,Debilitating Torpor		
Art/Model/Item/it07/00/0024/it0700_0024_0.chain2	Veldian Hasta (Chain Physics)	Weapons/Gun Lance	it0700_0024_0.chain2,Lawful Bors		
Art/Model/Item/it07/00/0024/it0700_0024_0.mesh	Veldian Hasta	Weapons/Gun Lance	it0700_0024_0.mesh,Lawful Bors		
Art/Model/Item/it07/00/0024/it0700_0024_1.chain2	Veldian Hasta (Shield) (Chain Physics)	Weapons/Gun Lance	it0700_0024_1.chain2,Lawful Bors		
Art/Model/Item/it07/00/0024/it0700_0024_1.mesh	Veldian Hasta (Shield)	Weapons/Gun Lance	it0700_0024_1.mesh,Lawful Bors		
Art/Model/Item/it07/00/0025/it0700_0025_0.chain2	Cornpopper  (Chain Physics)	Weapons/Gun Lance	it0700_0025_0.chain2,Mighty Cornpopper  (Chain Physics)		
Art/Model/Item/it07/00/0025/it0700_0025_0.mesh	Cornpopper 	Weapons/Gun Lance	it0700_0025_0.mesh,Mighty Cornpopper 		
Art/Model/Item/it07/00/0025/it0700_0025_1.chain2	Cornpopper (Shield) (Chain Physics)	Weapons/Gun Lance	it0700_0025_1.chain2,Mighty Cornpopper (Shield) (Chain Physics)		
Art/Model/Item/it07/00/0025/it0700_0025_1.mesh	Cornpopper (Shield)	Weapons/Gun Lance	it0700_0025_1.mesh,Mighty Cornpopper (Shield)		
Art/Model/Item/it07/01/0002/it0701_0002_0.mesh	Triple Bayonet	Weapons/Gun Lance	it0701_0002_0.mesh,Triple Bayonet II,Triple Bayonet III,Triumvirate Edge		
Art/Model/Item/it07/01/0002/it0701_0002_1.mesh	Triple Bayonet (Shield)	Weapons/Gun Lance	it0701_0002_1.mesh,Triple Bayonet II,Triple Bayonet III,Triumvirate Edge		
Art/Model/Item/it07/01/0004/it0701_0004_0.mesh	Bone Gunlance	Weapons/Gun Lance	it0701_0004_0.mesh,Bone Gunlance II,Bone Gunlance III,Bone Gunlance IV,Great Bone Gunlance		
Art/Model/Item/it07/01/0004/it0701_0004_1.mesh	Bone Gunlance (Shield)	Weapons/Gun Lance	it0701_0004_1.mesh,Bone Gunlance II,Bone Gunlance III,Bone Gunlance IV,Great Bone Gunlance		
Art/Model/Item/it07/10/0000/it0710_0000_0.mesh	Albirath Rook	Weapons/Gun Lance	it0710_0000_0.mesh,Albirath Rook II,Shining Rook		
Art/Model/Item/it07/10/0000/it0710_0000_1.mesh	Albirath Rook (Shield)	Weapons/Gun Lance	it0710_0000_1.mesh,Albirath Rook II,Shining Rook		
Art/Model/Item/it07/10/0001/it0710_0001_0.mesh	Artian Cannon	Weapons/Gun Lance	it0710_0001_0.mesh,Artian Cannon II,Argenesis		
Art/Model/Item/it07/10/0001/it0710_0001_1.mesh	Artian Cannon (Shield)	Weapons/Gun Lance	it0710_0001_1.mesh,Artian Cannon II,Argenesis		
Art/Model/Item/it07/10/0002/it0710_0002_0.chain2	Warring Fulgur (Chain Physics)	Weapons/Gun Lance	it0710_0002_0.chain2,Fulgurcannon Guardiana		
Art/Model/Item/it07/10/0002/it0710_0002_0.mesh	Warring Fulgur	Weapons/Gun Lance	it0710_0002_0.mesh,Fulgurcannon Guardiana		
Art/Model/Item/it07/10/0002/it0710_0002_1.chain2	Warring Fulgur (Shield) (Chain Physics)	Weapons/Gun Lance	it0710_0002_1.chain2,Fulgurcannon Guardiana		
Art/Model/Item/it07/10/0002/it0710_0002_1.mesh	Warring Fulgur (Shield)	Weapons/Gun Lance	it0710_0002_1.mesh,Fulgurcannon Guardiana		
Art/Model/Item/it07/99/it0799_0000_0.chain2	Hope Gunlance (Chain Physics)	Weapons/Gun Lance	it0799_0000_0.chain2,Hope Gunlance II,Hope Gunlance III,Hope Gunlance IV,Hope Gunlance V,Esperanza Gunlance		
Art/Model/Item/it07/99/it0799_0000_1.chain2	Hope Gunlance (Shield) (Chain Physics)	Weapons/Gun Lance	it0799_0000_1.chain2,Hope Gunlance II,Hope Gunlance III,Hope Gunlance IV,Hope Gunlance V,Esperanza Gunlance		
Art/Model/Item/it08/00/0000/it0800_0000_0.chain2	Hope Axe (Chain Physics)	Weapons/Switch Axe	it0800_0000_0.chain2,Hope Axe II,Hope Axe III,Hope Axe IV,Hope Axe V,Esperanza Axe		
Art/Model/Item/it08/00/0000/it0800_0000_0.mesh	Hope Axe	Weapons/Switch Axe	it0800_0000_0.mesh,Hope Axe II,Hope Axe III,Hope Axe IV,Hope Axe V,Esperanza Axe		
Art/Model/Item/it08/00/0001/it0800_0001_0.chain2	Barina Hache (Chain Physics)	Weapons/Switch Axe	it0800_0001_0.chain2,Barina Hache II,Barina Hache III,Barina Hache IV		
Art/Model/Item/it08/00/0001/it0800_0001_0.mesh	Barina Hache	Weapons/Switch Axe	it0800_0001_0.mesh,Barina Hache II,Barina Hache III,Barina Hache IV		
Art/Model/Item/it08/00/0002/it0800_0002_0.chain2	Lala Selenocosmi (Chain Physics)	Weapons/Switch Axe	it0800_0002_0.chain2		
Art/Model/Item/it08/00/0002/it0800_0002_0.mesh	Lala Selenocosmi	Weapons/Switch Axe	it0800_0002_0.mesh		
Art/Model/Item/it08/00/0003/it0800_0003_0.mesh	Golba Vandal	Weapons/Switch Axe	it0800_0003_0.mesh,Golba Vandal II,Gundava Vandal		
Art/Model/Item/it08/00/0004/it0800_0004_0.mesh	Dosha Fleshhacker	Weapons/Switch Axe	it0800_0004_0.mesh,Dosha Fleshhacker II,Dosha Fleshhacker III		
Art/Model/Item/it08/00/0005/it0800_0005_0.mesh	Fleshhacker Yaogahaac	Weapons/Switch Axe	it0800_0005_0.mesh		
Art/Model/Item/it08/00/0006/it0800_0006_0.chain2	Uth Olacha (Chain Physics)	Weapons/Switch Axe	it0800_0006_0.chain2,Uth Olacha II,Uth Olacha III,Olacha-of-the-Waves		
Art/Model/Item/it08/00/0006/it0800_0006_0.mesh	Uth Olacha	Weapons/Switch Axe	it0800_0006_0.mesh,Uth Olacha II,Uth Olacha III,Olacha-of-the-Waves		
Art/Model/Item/it08/00/0007/it0800_0007_0.mesh	Dragonmaiden Axe	Weapons/Switch Axe	it0800_0007_0.mesh,Dragonmaiden Axe II,Gríðrs Landmaker		
Art/Model/Item/it08/00/0008/it0800_0008_0.mesh	Rath Flamesplitter	Weapons/Switch Axe	it0800_0008_0.mesh,Rath Blaze Splitter		
Art/Model/Item/it08/00/0009/it0800_0009_0.mesh	Eisenleib	Weapons/Switch Axe	it0800_0009_0.mesh,Eisengeist		
Art/Model/Item/it08/00/0010/it0800_0010_0.chain2	Windsunder Axe (Chain Physics)	Weapons/Switch Axe	it0800_0010_0.chain2,Windsunder Axe II,Windsunder Axe III,Windsunder Sakibami		
Art/Model/Item/it08/00/0010/it0800_0010_0.mesh	Windsunder Axe	Weapons/Switch Axe	it0800_0010_0.mesh,Windsunder Axe II,Windsunder Axe III,Windsunder Sakibami		
Art/Model/Item/it08/00/0011/it0800_0011_0.chain2	Nu Zhangyu (Chain Physics)	Weapons/Switch Axe	it0800_0011_0.chain2,Nu Zhangyu II,Abaddonian Zhangyu		
Art/Model/Item/it08/00/0011/it0800_0011_0.mesh	Nu Zhangyu	Weapons/Switch Axe	it0800_0011_0.mesh,Nu Zhangyu II,Abaddonian Zhangyu		
Art/Model/Item/it08/00/0013/it0800_0013_0.mesh	Beak Axe	Weapons/Switch Axe	it0800_0013_0.mesh,Beak Axe II,Sawbill Axe		
Art/Model/Item/it08/00/0014/it0800_0014_0.mesh	Bolt Axe	Weapons/Switch Axe	it0800_0014_0.mesh,High Bolt Axe		
Art/Model/Item/it08/00/0015/it0800_0015_0.mesh	Aksa Switch	Weapons/Switch Axe	it0800_0015_0.mesh,Baran Defiance		
Art/Model/Item/it08/00/0017/it0800_0017_0.mesh	G. Veldian Securis	Weapons/Switch Axe	it0800_0017_0.mesh,G. Veldian Securis II,G. Indomitable Perceval		
Art/Model/Item/it08/00/0019/it0800_0019_0.mesh	Nihil Switch Axe	Weapons/Switch Axe	it0800_0019_0.mesh,Nihil Switch Axe II,Brutuss Abolishment		
Art/Model/Item/it08/00/0022/it0800_0022_0.mesh	Veldian Securis	Weapons/Switch Axe	it0800_0022_0.mesh,Indomitable Perceval		
Art/Model/Item/it08/01/0001/it0801_0001_0.mesh	Iron Accelerator	Weapons/Switch Axe	it0801_0001_0.mesh,Iron Accelerator II,Iron Accelerator III,Chrome Accelerator		
Art/Model/Item/it08/01/0003/it0801_0003_0.mesh	Bone Axe	Weapons/Switch Axe	it0801_0003_0.mesh,Bone Axe II,Bone Axe III,Bone Axe IV,Bone Smasher		
Art/Model/Item/it08/10/0000/it0810_0000_0.mesh	Albirath Flamesplitter	Weapons/Switch Axe	it0810_0000_0.mesh,Albirath Flamesplitter II,Albirath Blaze Splitter		
Art/Model/Item/it08/10/0001/it0810_0001_0.mesh	Dosha Gorehacker	Weapons/Switch Axe	it0810_0001_0.mesh,Dosha Gorehacker II,Gorehacker Urgahaac		
Art/Model/Item/it08/10/0002/it0810_0002_0.chain2	Morphing Fulgur (Chain Physics)	Weapons/Switch Axe	it0810_0002_0.chain2,Fulgurswitch Guardiana		
Art/Model/Item/it08/10/0002/it0810_0002_0.mesh	Morphing Fulgur	Weapons/Switch Axe	it0810_0002_0.mesh,Fulgurswitch Guardiana		
Art/Model/Item/it08/10/0003/it0810_0003_0.mesh	Artian Saw	Weapons/Switch Axe	it0810_0003_0.mesh,Artian Saw II,Mundus Altus		
Art/Model/Item/it08/99/it0899_0000_0.chain2	Hope Axe (Chain Physics)	Weapons/Switch Axe	it0899_0000_0.chain2,Hope Axe II,Hope Axe III,Hope Axe IV,Hope Axe V,Esperanza Axe		
Art/Model/Item/it09/00/0000/it0900_0000_0.mesh	Chata Strongarm	Weapons/Charge Blade	it0900_0000_0.mesh,Chata Strongarm II,Chata Strongarm III,Chata Strongarm IV		
Art/Model/Item/it09/00/0000/it0900_0000_1.mesh	Chata Strongarm (Shield)	Weapons/Charge Blade	it0900_0000_1.mesh,Chata Strongarm II,Chata Strongarm III,Chata Strongarm IV		
Art/Model/Item/it09/00/0001/it0900_0001_0.mesh	Shrouded Kutharja	Weapons/Charge Blade	it0900_0001_0.mesh		
Art/Model/Item/it09/00/0001/it0900_0001_1.mesh	Shrouded Kutharja (Shield)	Weapons/Charge Blade	it0900_0001_1.mesh		
Art/Model/Item/it09/00/0002/it0900_0002_0.chain2	Hope Strongarm (Chain Physics)	Weapons/Charge Blade	it0900_0002_0.chain2,Hope Strongarm II,Hope Strongarm III,Hope Strongarm IV,Hope Strongarm V,Esperanza Strongarm		
Art/Model/Item/it09/00/0002/it0900_0002_0.mesh	Hope Strongarm	Weapons/Charge Blade	it0900_0002_0.mesh,Hope Strongarm II,Hope Strongarm III,Hope Strongarm IV,Hope Strongarm V,Esperanza Strongarm		
Art/Model/Item/it09/00/0002/it0900_0002_1.mesh	Hope Strongarm (Shield)	Weapons/Charge Blade	it0900_0002_1.mesh,Hope Strongarm II,Hope Strongarm III,Hope Strongarm IV,Hope Strongarm V,Esperanza Strongarm		
Art/Model/Item/it09/00/0003/it0900_0003_0.mesh	Barina Bouclier	Weapons/Charge Blade	it0900_0003_0.mesh,Barina Bouclier II,Barina Bouclier III,Barina Bouclier IV		
Art/Model/Item/it09/00/0003/it0900_0003_1.mesh	Barina Bouclier (Shield)	Weapons/Charge Blade	it0900_0003_1.mesh,Barina Bouclier II,Barina Bouclier III,Barina Bouclier IV		
Art/Model/Item/it09/00/0004/it0900_0004_0.mesh	Lala Eumenophor	Weapons/Charge Blade	it0900_0004_0.mesh		
Art/Model/Item/it09/00/0004/it0900_0004_1.mesh	Lala Eumenophor (Shield)	Weapons/Charge Blade	it0900_0004_1.mesh		
Art/Model/Item/it09/00/0005/it0900_0005_0.chain2	Uth Valeroje (Chain Physics)	Weapons/Charge Blade	it0900_0005_0.chain2,Uth Valeroje II,Uth Valeroje III,Valeroje-of-the-Waves		
Art/Model/Item/it09/00/0005/it0900_0005_0.mesh	Uth Valeroje	Weapons/Charge Blade	it0900_0005_0.mesh,Uth Valeroje II,Uth Valeroje III,Valeroje-of-the-Waves		
Art/Model/Item/it09/00/0005/it0900_0005_1.chain2	Uth Valeroje (Shield) (Chain Physics)	Weapons/Charge Blade	it0900_0005_1.chain2,Uth Valeroje II,Uth Valeroje III,Valeroje-of-the-Waves		
Art/Model/Item/it09/00/0005/it0900_0005_1.mesh	Uth Valeroje (Shield)	Weapons/Charge Blade	it0900_0005_1.mesh,Uth Valeroje II,Uth Valeroje III,Valeroje-of-the-Waves		
Art/Model/Item/it09/00/0006/it0900_0006_0.mesh	Rompo Shielder	Weapons/Charge Blade	it0900_0006_0.mesh,Rompo Shielder II,Rompo Shielder III,Rompo Dendrotox		
Art/Model/Item/it09/00/0006/it0900_0006_1.chain2	Rompo Shielder (Shield) (Chain Physics)	Weapons/Charge Blade	it0900_0006_1.chain2,Rompo Shielder II,Rompo Shielder III,Rompo Dendrotox		
Art/Model/Item/it09/00/0006/it0900_0006_1.mesh	Rompo Shielder (Shield)	Weapons/Charge Blade	it0900_0006_1.mesh,Rompo Shielder II,Rompo Shielder III,Rompo Dendrotox		
Art/Model/Item/it09/00/0007/it0900_0007_0.chain2	Rey Astrapi (Chain Physics)	Weapons/Charge Blade	it0900_0007_0.chain2,Rey Astrapi II,Rey Astrapi III,Astrapi Clairaxe		
Art/Model/Item/it09/00/0007/it0900_0007_0.mesh	Rey Astrapi	Weapons/Charge Blade	it0900_0007_0.mesh,Rey Astrapi II,Rey Astrapi III,Astrapi Clairaxe		
Art/Model/Item/it09/00/0007/it0900_0007_1.mesh	Rey Astrapi (Shield)	Weapons/Charge Blade	it0900_0007_1.mesh,Rey Astrapi II,Rey Astrapi III,Astrapi Clairaxe		
Art/Model/Item/it09/00/0008/it0900_0008_0.mesh	Dear Lutemis	Weapons/Charge Blade	it0900_0008_0.mesh,Dear Lutemis II,Dear Lutemia		
Art/Model/Item/it09/00/0008/it0900_0008_1.mesh	Dear Lutemis (Shield)	Weapons/Charge Blade	it0900_0008_1.mesh,Dear Lutemis II,Dear Lutemia		
Art/Model/Item/it09/00/0009/it0900_0009_0.mesh	Axelion Blade	Weapons/Charge Blade	it0900_0009_0.mesh,Bardichion Blade		
Art/Model/Item/it09/00/0009/it0900_0009_1.mesh	Axelion Blade (Shield)	Weapons/Charge Blade	it0900_0009_1.mesh,Bardichion Blade		
Art/Model/Item/it09/00/0010/it0900_0010_0.mesh	Elendskraft	Weapons/Charge Blade	it0900_0010_0.mesh,Leidenskraft		
Art/Model/Item/it09/00/0010/it0900_0010_1.mesh	Elendskraft (Shield)	Weapons/Charge Blade	it0900_0010_1.mesh,Leidenskraft		
Art/Model/Item/it09/00/0011/it0900_0011_0.mesh	Arachnoscale	Weapons/Charge Blade	it0900_0011_0.mesh,Arachnoscale II,Arachnoscale III,Arachnoscythe		
Art/Model/Item/it09/00/0011/it0900_0011_1.mesh	Arachnoscale (Shield)	Weapons/Charge Blade	it0900_0011_1.mesh,Arachnoscale II,Arachnoscale III,Arachnoscythe		
Art/Model/Item/it09/00/0012/it0900_0012_0.chain2	Windthrash Charger (Chain Physics)	Weapons/Charge Blade	it0900_0012_0.chain2,Windthrash Charger II,Windthrash Charger III,Windthrash Tamebami		
Art/Model/Item/it09/00/0012/it0900_0012_0.mesh	Windthrash Charger	Weapons/Charge Blade	it0900_0012_0.mesh,Windthrash Charger II,Windthrash Charger III,Windthrash Tamebami		
Art/Model/Item/it09/00/0012/it0900_0012_1.mesh	Windthrash Charger (Shield)	Weapons/Charge Blade	it0900_0012_1.mesh,Windthrash Charger II,Windthrash Charger III,Windthrash Tamebami		
Art/Model/Item/it09/00/0013/it0900_0013_0.mesh	Nu Pweza	Weapons/Charge Blade	it0900_0013_0.mesh,Nu Pweza II,Abaddonian Pweza		
Art/Model/Item/it09/00/0013/it0900_0013_1.mesh	Nu Pweza (Shield)	Weapons/Charge Blade	it0900_0013_1.mesh,Nu Pweza II,Abaddonian Pweza		
Art/Model/Item/it09/00/0016/it0900_0016_0.mesh	Poison Blade	Weapons/Charge Blade	it0900_0016_0.mesh,Poison Blade II,Venoms Kiss		
Art/Model/Item/it09/00/0016/it0900_0016_1.mesh	Poison Blade (Shield)	Weapons/Charge Blade	it0900_0016_1.mesh,Poison Blade II,Venoms Kiss		
Art/Model/Item/it09/00/0017/it0900_0017_0.mesh	Lagia Storm 	Weapons/Charge Blade	it0900_0017_0.mesh,Vankrom Blade ,Lagia Storm 		
Art/Model/Item/it09/00/0017/it0900_0017_1.mesh	Lagia Storm (Shield)	Weapons/Charge Blade	it0900_0017_1.mesh,Vankrom Blade (Shield),Lagia Storm (Shield)		
Art/Model/Item/it09/00/0018/it0900_0018_0.mesh	Aslat Charger 	Weapons/Charge Blade	it0900_0018_0.mesh,Rebellious Charger 		
Art/Model/Item/it09/00/0018/it0900_0018_1.mesh	Aslat Charger (Shield)	Weapons/Charge Blade	it0900_0018_1.mesh,Rebellious Charger (Shield)		
Art/Model/Item/it09/00/0020/it0900_0020_0.mesh	G. Veldian Labrys	Weapons/Charge Blade	it0900_0020_0.mesh,G. Veldian Labrys II,G. Abiding Gawain		
Art/Model/Item/it09/00/0020/it0900_0020_1.chain2	G. Veldian Labrys (Shield) (Chain Physics)	Weapons/Charge Blade	it0900_0020_1.chain2,G. Veldian Labrys II,G. Abiding Gawain		
Art/Model/Item/it09/00/0020/it0900_0020_1.mesh	G. Veldian Labrys (Shield)	Weapons/Charge Blade	it0900_0020_1.mesh,G. Veldian Labrys II,G. Abiding Gawain		
Art/Model/Item/it09/00/0023/it0900_0023_0.mesh	Veldian Labrys	Weapons/Charge Blade	it0900_0023_0.mesh,Abiding Gawain		
Art/Model/Item/it09/00/0023/it0900_0023_1.chain2	Veldian Labrys (Shield) (Chain Physics)	Weapons/Charge Blade	it0900_0023_1.chain2,Abiding Gawain		
Art/Model/Item/it09/00/0023/it0900_0023_1.mesh	Veldian Labrys (Shield)	Weapons/Charge Blade	it0900_0023_1.mesh,Abiding Gawain		
Art/Model/Item/it09/01/0000/it0901_0000_0.mesh	Hyperguard	Weapons/Charge Blade	it0901_0000_0.mesh,Hyperguard II,Hyperguard III,Regas Hyper		
Art/Model/Item/it09/01/0000/it0901_0000_1.mesh	Hyperguard (Shield)	Weapons/Charge Blade	it0901_0000_1.mesh,Hyperguard II,Hyperguard III,Regas Hyper		
Art/Model/Item/it09/01/0003/it0901_0003_0.mesh	Bone Strongarm	Weapons/Charge Blade	it0901_0003_0.mesh,Bone Strongarm II,Bone Strongarm III,Bone Strongarm IV,Hard Bone Strongarm		
Art/Model/Item/it09/01/0003/it0901_0003_1.mesh	Bone Strongarm (Shield)	Weapons/Charge Blade	it0901_0003_1.mesh,Bone Strongarm II,Bone Strongarm III,Bone Strongarm IV,Hard Bone Strongarm		
Art/Model/Item/it09/10/0000/it0910_0000_0.mesh	Albirath Blade	Weapons/Charge Blade	it0910_0000_0.mesh,Albirath Blade II,Guardian Albathos		
Art/Model/Item/it09/10/0000/it0910_0000_1.mesh	Albirath Blade (Shield)	Weapons/Charge Blade	it0910_0000_1.mesh,Albirath Blade II,Guardian Albathos		
Art/Model/Item/it09/10/0001/it0910_0001_0.mesh	Chthonian Flame	Weapons/Charge Blade	it0910_0001_0.mesh,Chthonian Flame II,Bequeathed Enmity		
Art/Model/Item/it09/10/0001/it0910_0001_1.mesh	Chthonian Flame (Shield)	Weapons/Charge Blade	it0910_0001_1.mesh,Chthonian Flame II,Bequeathed Enmity		
Art/Model/Item/it09/10/0002/it0910_0002_0.mesh	Artian Defender	Weapons/Charge Blade	it0910_0002_0.mesh,Artian Defender II,Chrono Gear		
Art/Model/Item/it09/10/0002/it0910_0002_1.mesh	Artian Defender (Shield)	Weapons/Charge Blade	it0910_0002_1.mesh,Artian Defender II,Chrono Gear		
Art/Model/Item/it09/99/it0999_0000_0.chain2	Chata Strongarm (Chain Physics)	Weapons/Charge Blade	it0999_0000_0.chain2,Chata Strongarm II,Chata Strongarm III,Chata Strongarm IV		
Art/Model/Item/it09/99/it0999_0000_1.chain2	Chata Strongarm (Shield) (Chain Physics)	Weapons/Charge Blade	it0999_0000_1.chain2,Chata Strongarm II,Chata Strongarm III,Chata Strongarm IV		
Art/Model/Item/it10/00/0000/it1000_0000_0.mesh	Chata Glaive	Weapons/Insect Glaive	it1000_0000_0.mesh,Chata Glaive II,Chata Glaive III,Chata Glaive IV		
Art/Model/Item/it10/00/0001/it1000_0001_0.mesh	Shrouded Laphoka	Weapons/Insect Glaive	it1000_0001_0.mesh		
Art/Model/Item/it10/00/0002/it1000_0002_0.chain2	Hope Glaive (Chain Physics)	Weapons/Insect Glaive	it1000_0002_0.chain2,Hope Glaive II,Hope Glaive III,Hope Glaive IV,Hope Glaive V,Esperanza Glaive		
Art/Model/Item/it10/00/0002/it1000_0002_0.mesh	Hope Glaive	Weapons/Insect Glaive	it1000_0002_0.mesh,Hope Glaive II,Hope Glaive III,Hope Glaive IV,Hope Glaive V,Esperanza Glaive		
Art/Model/Item/it10/00/0003/it1000_0003_0.mesh	Barina Perche	Weapons/Insect Glaive	it1000_0003_0.mesh,Barina Perche II,Barina Perche III,Barina Perche IV		
Art/Model/Item/it10/00/0004/it1000_0004_0.mesh	Lala Stromatopelm	Weapons/Insect Glaive	it1000_0004_0.mesh		
Art/Model/Item/it10/00/0005/it1000_0005_0.mesh	Balahara Glaive	Weapons/Insect Glaive	it1000_0005_0.mesh,Balahara Glaive II,Balahara Glaive III,Balahara Glaive IV		
Art/Model/Item/it10/00/0006/it1000_0006_0.mesh	Sandsea Uchaltiya	Weapons/Insect Glaive	it1000_0006_0.mesh		
Art/Model/Item/it10/00/0007/it1000_0007_0.chain2	Rey Halilintar (Chain Physics)	Weapons/Insect Glaive	it1000_0007_0.chain2,Rey Halilintar II,Rey Halilintar III,Halilintar Clairglaive		
Art/Model/Item/it10/00/0007/it1000_0007_0.mesh	Rey Halilintar	Weapons/Insect Glaive	it1000_0007_0.mesh,Rey Halilintar II,Rey Halilintar III,Halilintar Clairglaive		
Art/Model/Item/it10/00/0008/it1000_0008_0.mesh	Princess Regalia	Weapons/Insect Glaive	it1000_0008_0.mesh,Princess Regalia II,Queen Regalia		
Art/Model/Item/it10/00/0009/it1000_0009_0.mesh	Rathmaul	Weapons/Insect Glaive	it1000_0009_0.mesh,Firedance Rathmaul		
Art/Model/Item/it10/00/0010/it1000_0010_0.mesh	Leumundslist	Weapons/Insect Glaive	it1000_0010_0.mesh,Leumundsgift		
Art/Model/Item/it10/00/0011/it1000_0011_0.mesh	Stealth Glaive	Weapons/Insect Glaive	it1000_0011_0.mesh,Stealth Glaive II,Stealth Glaive III,Stealth Glaive Redux		
Art/Model/Item/it10/00/0012/it1000_0012_0.chain2	Ajara Trident (Chain Physics)	Weapons/Insect Glaive	it1000_0012_0.chain2,Ajara Trident II,Ajara-Bhadra		
Art/Model/Item/it10/00/0012/it1000_0012_0.mesh	Ajara Trident	Weapons/Insect Glaive	it1000_0012_0.mesh,Ajara Trident II,Ajara-Bhadra		
Art/Model/Item/it10/00/0014/it1000_0014_0.chain2	Kut-Ku Pike (Chain Physics)	Weapons/Insect Glaive	it1000_0014_0.chain2,Kut-Ku Pike II,Toucan Pike		
Art/Model/Item/it10/00/0014/it1000_0014_0.mesh	Kut-Ku Pike	Weapons/Insect Glaive	it1000_0014_0.mesh,Kut-Ku Pike II,Toucan Pike		
Art/Model/Item/it10/00/0015/it1000_0015_0.mesh	Altair	Weapons/Insect Glaive	it1000_0015_0.mesh,Alteal		
Art/Model/Item/it10/00/0016/it1000_0016_0.mesh	Graviafaren	Weapons/Insect Glaive	it1000_0016_0.mesh,Gravordius		
Art/Model/Item/it10/00/0017/it1000_0017_0.mesh	Blizzard Glaive	Weapons/Insect Glaive	it1000_0017_0.mesh,Immaculate Blizzard		
Art/Model/Item/it10/00/0019/it1000_0019_0.chain2	G. Veldian Trudis (Chain Physics)	Weapons/Insect Glaive	it1000_0019_0.chain2,G. Veldian Trudis II,G. Enduring Tor		
Art/Model/Item/it10/00/0019/it1000_0019_0.mesh	G. Veldian Trudis	Weapons/Insect Glaive	it1000_0019_0.mesh,G. Veldian Trudis II,G. Enduring Tor		
Art/Model/Item/it10/00/0020/it1000_0020_0.mesh	Jin Dhachhad	Weapons/Insect Glaive	it1000_0020_0.mesh,Precipice Geumgel		
Art/Model/Item/it10/00/0023/it1000_0023_0.chain2	Veldian Trudis (Chain Physics)	Weapons/Insect Glaive	it1000_0023_0.chain2,Enduring Tor		
Art/Model/Item/it10/00/0023/it1000_0023_0.mesh	Veldian Trudis	Weapons/Insect Glaive	it1000_0023_0.mesh,Enduring Tor		
Art/Model/Item/it10/00/0024/it1000_0024_0.chain2	Vanguard's Glaive (Chain Physics)	Weapons/Insect Glaive	it1000_0024_0.chain2,Vanguard's Pride (Chain Physics),Vanguard's Glaive (Chain Physics)		
Art/Model/Item/it10/00/0024/it1000_0024_0.mesh	Vanguard's Glaive	Weapons/Insect Glaive	it1000_0024_0.mesh,Vanguard's Pride,Vanguard's Glaive		
Art/Model/Item/it10/00/0028/it1000_0028_0.mesh	Thunder Glaive Triacrus	Weapons/Insect Glaive	it1000_0028_0.mesh,Fractal Glaive Boltlagia,Thunder Glaive Triacrus		
Art/Model/Item/it10/01/0001/it1001_0001_0.mesh	Iron Gale	Weapons/Insect Glaive	it1001_0001_0.mesh,Iron Gale II,Iron Gale III,Chrome Gale		
Art/Model/Item/it10/01/0003/it1001_0003_0.mesh	Bone Staff	Weapons/Insect Glaive	it1001_0003_0.mesh,Bone Staff II,Bone Staff III,Bone Staff IV,Aerial Glaive		
Art/Model/Item/it10/03/0000/it1003_0000_0.mesh	Chata Glaive	Weapons/Insect Glaive	it1003_0000_0.mesh,Chata Glaive II,Chata Glaive III,Chata Glaive IV		
Art/Model/Item/it10/03/0001/it1003_0001_0.mesh	Shrouded Laphoka	Weapons/Insect Glaive	it1003_0001_0.mesh		
Art/Model/Item/it10/03/0003/it1003_0003_0.mesh	Barina Perche	Weapons/Insect Glaive	it1003_0003_0.mesh,Barina Perche II,Barina Perche III,Barina Perche IV		
Art/Model/Item/it10/03/0004/it1003_0004_0.mesh	Lala Stromatopelm	Weapons/Insect Glaive	it1003_0004_0.mesh		
